"","waldStat","df","pvalue","meanLogFC"
"RAB26",15.6204723603751,5,0.00801546697604671,0.746136617167315
"CALCRL-AS1",15.6107540231933,5,0.00804788841500381,0.935966524973646
"TMEM30A",15.6081776237011,5,0.0080565049302409,0.503168994797364
"MALT1",15.6058681720579,5,0.00806423628922459,0.499663333055835
"PPP4R4",15.6045971832004,5,0.00806849426034217,0.809623130244169
"HTRA1",15.5973963383898,5,0.0080926593008217,0.507710349754536
"LAMP5",15.5839458443346,5,0.00813798594470083,0.861947095985151
"C1orf122",15.5825001508438,5,0.00814287243557332,0.360006820755851
"FAM161A",15.577201573985,5,0.00816080619931481,1.19026211839957
"SLMAP",15.5575579699043,5,0.00822762840271307,0.318503081261768
"TM9SF3",15.5514568410402,5,0.0082484908446111,0.192734277351261
"WDR54",15.5503071135519,5,0.00825242802353787,0.413641674572247
"NEU1",15.5488132286894,5,0.00825754648006172,0.613538215871769
"SOX2",15.547905264855,5,0.0082606589194425,0.256003093652224
"ABCB1",15.5472986898403,5,0.00826273885355533,0.744444903505263
"CARS2",15.5412346188065,5,0.00828356044570311,0.301486020309833
"NOL4L",15.5411806056065,5,0.00828374613441663,0.744092098721734
"LINC02231",15.5373169952077,5,0.00829703910998769,1.40443959613959
"SECISBP2L",15.5353510878631,5,0.00830381088656729,0.439744152158963
"SON",15.5343076062982,5,0.0083074074522318,0.156774023284275
"CPLANE1",15.5314468176766,5,0.00831727549532002,0.285253485261863
"MFAP4",15.5314080327171,5,0.00831740935895009,1.16680898687433
"POU3F1",15.5271698678771,5,0.00833204972087287,0.317696485742062
"PPP4R1",15.5271096789089,5,0.00833225781860225,0.348409669390119
"USP37",15.51409984516,5,0.00837735687907548,0.45810510242505
"DDT",15.5092787355907,5,0.00839412961819974,0.530199593010625
"C19orf12",15.5069181312119,5,0.00840235410998935,0.509432249208833
"GSTM3",15.50622144095,5,0.00840478291871249,0.40728938261489
"ITGA9-AS1",15.5050925633644,5,0.00840871987222547,0.482674801997189
"PEAK1",15.4974124255164,5,0.00843555192924805,0.239114207272955
"MAPT",15.4938602767525,5,0.00844799018366815,0.706317611151716
"SINHCAF",15.493427891578,5,0.00844950544626766,0.489975706815133
"GPX8",15.4912908922015,5,0.00845699828639856,1.3627393053012
"CGN",15.4899544166219,5,0.00846168757741705,0.23675648860943
"ATG9A",15.4871550541638,5,0.0084715178912399,2.14424156257662
"RNF145",15.4847541678597,5,0.00847995774802757,0.173228637919853
"MSH2",15.4847372030633,5,0.00848001741359539,0.250229335180847
"ENSG00000251414",15.4839801682319,5,0.00848268033741595,0.443849063023324
"COQ4",15.4718663399622,5,0.00852540231439547,0.987737250491867
"ITM2C",15.470923078904,5,0.00852873768612361,0.320008974638955
"MIDN",15.4578324407994,5,0.00857515733204905,0.408819790223447
"TP53TG1",15.4459941956829,5,0.00861734733785846,0.574299051225688
"ALMS1",15.4450027954761,5,0.00862088970303521,0.584647777112913
"DOCK8",15.4420877615366,5,0.0086313135904369,0.983520321180552
"EEF1AKMT2",15.4346160664018,5,0.00865808763571319,0.706278241906386
"RBM39",15.4284194711589,5,0.00868035370244979,0.134876661646897
"GBE1",15.4253385353886,5,0.0086914450516844,0.437217946680773
"AP3B2",15.423284403011,5,0.00869884756592887,1.38634929280063
"LINC02614",15.4139969339636,5,0.00873239353053112,0.620955945144175
"ESF1",15.4111646441281,5,0.00874264863720586,0.286585537482044
"ARSD",15.4093072980618,5,0.00874938003662717,0.565210256068552
"PPDPF",15.4089985103503,5,0.00875049963414931,0.621488073527165
"HNRNPA2B1",15.4066729856931,5,0.00875893595742638,0.209483522746341
"LSMEM1",15.4059758516942,5,0.00876146649501996,1.20358270945431
"PAG1",15.4041456304318,5,0.0087681134249854,0.221624076930302
"SELENOM",15.3943906642025,5,0.0088036238917435,0.501190335622129
"P3H2",15.3911657581248,5,0.00881539404478437,0.247438073770841
"PLSCR4",15.3906866091802,5,0.00881714413051593,0.485712116355523
"NEIL1",15.3903202309893,5,0.00881848255018225,2.30436247442213
"GTPBP2",15.3864658305974,5,0.0088325750648468,0.681943327701689
"YME1L1",15.3721581261407,5,0.0088850787207384,0.203371304567789
"PCSK5",15.3635619606648,5,0.00891676895674209,0.237047793957817
"CERK",15.3571831077716,5,0.00894035589768516,0.401109586062358
"UQCRFS1",15.355614918413,5,0.00894616383240054,0.358872821400832
"PCAT4",15.3533597683922,5,0.00895452241583194,1.08499597604315
"IGFBPL1",15.3498540140254,5,0.0089675313588109,1.48073948409512
"SLC9A9",15.3275384925751,5,0.00905076987900622,0.518400888765554
"KLHL8",15.3188019126587,5,0.00908356198323457,0.379575013882855
"COL6A2",15.3143707651307,5,0.00910023804851023,0.315815179896474
"IKBIP",15.3056240637052,5,0.00913324248380276,0.774855687535801
"BRWD1",15.300063682389,5,0.00915428421017106,0.163975341914987
"LPCAT1",15.295286495859,5,0.00917239975018247,0.50478172378368
"HMGN4",15.2863424216855,5,0.00920641018497248,0.364840611963447
"C14orf28",15.2825764784538,5,0.00922076704767361,1.20177100660686
"TP53",15.2794914067017,5,0.0092325444322896,0.775840587385428
"RBX1",15.2786110074694,5,0.00923590807016506,0.302065210194854
"ENSG00000260832",15.2764315899442,5,0.00924423983515377,3.01242941979104
"MIR181A1HG",15.2632516101266,5,0.00929478177054577,0.347368132120779
"SLC25A3",15.2568779333103,5,0.00931931939791408,0.169870011858362
"TUBA1C",15.2357938051505,5,0.00940093894109317,0.923998040241461
"CLASP1-AS1",15.2139510480447,5,0.00948622716201553,0.860968900409553
"CDC37",15.212797576771,5,0.00949075188157344,0.883851776912534
"KLHL20",15.2072495576103,5,0.00951254438021298,0.615014844062276
"RASSF4",15.204128502666,5,0.00952482516129649,0.622513690395533
"ACOT11",15.203109577049,5,0.00952883777947544,0.672282436906846
"FBXL7",15.2030259040848,5,0.00952916736383758,0.132529947176072
"DDX5",15.1932288794274,5,0.00956783405152362,0.0935972216184347
"SCARB2",15.1852690737484,5,0.00959936175939557,0.237412509536774
"ENSG00000197585",15.1817311736103,5,0.0096134072561086,0.68477939286818
"EID1",15.1800600426893,5,0.00962004859723919,0.235802957006753
"CBX3",15.1739041987571,5,0.00964455134887643,0.360659458574804
"TMEM59",15.1604165892327,5,0.00969844947796117,0.130779860741395
"HYAL2",15.1481333694239,5,0.00974778902983398,1.00958406806443
"BNIP3",15.1300009309466,5,0.00982106945017402,0.588665716215415
"CNN2",15.1250730330212,5,0.00984107728065919,0.476491541489473
"NEDD8",15.1172665158047,5,0.00987285363653279,0.33812522141272
"VPS39-DT",15.1136567286121,5,0.00988758089071895,0.771655377112326
"COPS6",15.1123997892873,5,0.00989271397011893,0.364042836371866
"RMST",15.0892924844711,5,0.00998754150068593,0.210033953940356
"NME7",15.0885515581967,5,0.00999059665635549,0.512341711246125
